,severity_class
14801,leger
7362,modere
2255,modere
9601,leger
4814,leger
12246,modere
106,leger
8902,modere
5113,modere
11033,leger
17400,modere
11916,modere
3970,modere
8335,leger
8925,severe
10197,severe
11736,leger
5952,leger
3826,leger
17169,modere
15456,modere
4440,leger
11299,modere
14474,modere
5070,modere
3608,modere
1438,severe
417,leger
3848,leger
16761,modere
9208,leger
4028,severe
18507,modere
3555,leger
6228,severe
14991,leger
3832,modere
13529,leger
13216,leger
101,modere
7244,leger
556,leger
12982,modere
16540,modere
16631,leger
2771,modere
14257,severe
13428,leger
8044,modere
14957,modere
7245,modere
15612,leger
4480,leger
7756,leger
12144,modere
16111,modere
3664,leger
7482,severe
18352,severe
11099,leger
15058,leger
14712,modere
9037,modere
2352,leger
16443,leger
10085,severe
12355,modere
5642,modere
8928,leger
346,modere
19285,leger
8087,modere
15762,modere
3717,leger
6583,leger
15386,modere
8244,leger
14700,modere
11932,modere
13656,modere
5593,modere
5747,modere
11413,modere
18172,modere
2097,leger
18246,modere
8067,severe
1083,modere
5502,leger
4742,severe
5271,leger
18428,modere
8596,severe
17396,modere
10686,leger
2432,leger
5517,leger
7573,modere
13151,leger
7034,severe
16076,modere
9895,modere
6880,modere
2334,modere
16636,modere
18776,leger
3701,leger
6669,modere
9800,leger
10660,leger
8413,severe
17296,leger
4753,modere
3222,severe
8607,leger
9974,modere
18453,severe
11535,severe
13911,severe
5592,leger
13052,leger
387,leger
5050,leger
5155,modere
15277,modere
19284,leger
2376,modere
968,leger
12315,severe
2195,modere
5954,leger
3648,leger
18945,severe
3714,modere
13791,leger
11116,modere
9303,severe
11818,leger
16170,modere
15237,leger
4196,modere
5010,leger
2694,modere
2933,leger
3417,leger
1328,leger
17156,modere
1334,leger
5334,modere
10052,leger
13588,modere
6127,leger
15236,leger
8496,leger
19370,modere
12163,leger
16224,leger
15068,leger
6031,leger
13871,modere
12866,leger
8754,leger
4192,severe
9177,leger
15283,modere
16752,leger
5565,modere
5450,leger
11404,leger
14771,modere
13799,modere
5605,leger
16219,modere
702,modere
5902,modere
15248,severe
4863,modere
12525,modere
18391,severe
2363,modere
16266,leger
6009,leger
932,leger
11098,leger
17353,leger
5690,leger
590,modere
2486,modere
11438,leger
6260,modere
8017,modere
6872,leger
7303,modere
12659,modere
18643,leger
4999,modere
12421,leger
6612,modere
1142,leger
1493,modere
4499,leger
2770,modere
10387,modere
285,modere
7640,modere
13129,modere
4713,leger
12240,modere
618,leger
17378,leger
8729,leger
6412,leger
2642,leger
6808,modere
17097,leger
14789,leger
2245,leger
7335,leger
10292,leger
2331,leger
8588,leger
17590,leger
15252,modere
3377,modere
10904,modere
1610,modere
6341,modere
12752,leger
6190,modere
13492,modere
13075,modere
4198,leger
17404,leger
2743,modere
2024,leger
18063,severe
14259,leger
2354,leger
11162,leger
11642,leger
10457,leger
5237,modere
4160,modere
14698,leger
1390,modere
17673,leger
8950,modere
16161,modere
523,modere
7712,leger
15477,modere
3541,severe
10596,modere
17984,leger
3623,leger
4462,leger
2794,leger
0,modere
12908,modere
7022,leger
5731,modere
15405,leger
1320,modere
17159,modere
10646,modere
4819,leger
15463,leger
6323,modere
2463,modere
2159,leger
2615,leger
4344,leger
2876,modere
6522,modere
11778,severe
9059,modere
7629,leger
4820,modere
17126,modere
4771,leger
4762,leger
19193,leger
9992,leger
9548,severe
19085,leger
8909,modere
7842,modere
6663,leger
5249,leger
17924,modere
15554,leger
8133,leger
10853,modere
3083,leger
18881,leger
3597,modere
4781,leger
7439,modere
11055,leger
2661,leger
3729,leger
8482,leger
1141,modere
17796,leger
235,modere
19426,modere
2991,modere
19383,modere
9661,modere
5212,leger
8444,modere
14150,modere
14879,leger
19207,leger
17134,modere
1734,modere
14034,leger
14013,leger
7442,modere
16232,leger
3392,leger
5558,leger
10501,leger
1586,modere
11401,leger
13957,leger
4613,leger
13231,modere
1877,leger
12484,leger
17694,leger
12103,modere
16729,leger
15523,leger
14371,leger
10269,modere
4669,leger
14209,leger
1295,modere
15321,modere
16630,leger
12274,modere
5722,modere
15602,leger
3025,leger
18405,leger
14522,modere
2254,leger
4626,modere
2858,leger
5831,modere
18714,leger
10518,modere
11250,modere
16030,modere
19339,leger
8553,modere
15051,leger
10677,leger
18045,modere
12548,leger
14663,leger
8910,leger
8446,leger
10657,leger
5783,modere
5567,modere
17384,leger
18608,leger
9291,leger
15945,modere
16155,leger
17341,leger
3632,modere
7464,leger
12213,severe
16856,leger
9252,severe
10555,modere
125,leger
12842,leger
16755,leger
338,leger
13084,leger
9900,modere
13856,modere
15607,leger
5245,leger
9967,leger
8346,leger
13468,modere
16291,leger
9752,modere
2537,leger
4476,modere
9941,modere
290,severe
8053,leger
3193,modere
16967,modere
3772,modere
2294,modere
12512,severe
10389,modere
17073,leger
12967,leger
15508,modere
1779,modere
1215,leger
9419,leger
7261,modere
7981,leger
9608,leger
13230,leger
9281,leger
6801,modere
13285,leger
6931,modere
11276,modere
4653,leger
16520,leger
6849,leger
10012,leger
16384,modere
15219,leger
3704,severe
18593,modere
10331,modere
7840,leger
10916,leger
4236,modere
7805,leger
4153,leger
13908,leger
11264,modere
14260,leger
10001,modere
16835,leger
16973,leger
16463,modere
9296,leger
4927,modere
18917,modere
15958,leger
19096,leger
7099,modere
16828,modere
9887,severe
8750,leger
1728,severe
3067,leger
16091,leger
15281,leger
12965,leger
10946,modere
16928,modere
8791,modere
7109,severe
18331,modere
381,severe
3747,modere
17928,modere
17753,severe
11765,modere
8655,leger
13916,modere
17216,modere
5332,modere
3329,leger
8852,modere
6740,modere
390,severe
11140,modere
19296,leger
13132,leger
8430,modere
7623,leger
4684,leger
7230,leger
16121,leger
13006,severe
2547,modere
12411,leger
15655,modere
11706,modere
10243,leger
7701,modere
13549,leger
911,leger
5045,leger
7970,leger
4818,leger
14797,modere
4242,leger
1529,leger
14502,leger
5826,severe
6011,severe
6530,modere
4079,modere
6508,modere
3679,leger
10927,leger
15507,modere
11562,modere
2505,leger
17009,severe
4260,modere
3513,modere
18781,modere
2853,severe
1641,severe
7808,modere
13446,modere
17094,leger
10814,modere
13569,modere
12955,severe
5164,leger
15887,leger
2095,modere
1666,modere
16738,leger
16056,modere
3169,severe
14478,modere
15989,modere
608,leger
12862,leger
9119,modere
17119,leger
17270,leger
6440,leger
17931,leger
8639,modere
14011,severe
8252,leger
9551,leger
19124,modere
1903,modere
9178,leger
8402,leger
18469,leger
15148,leger
12056,leger
15083,leger
17116,leger
13423,modere
16235,modere
19217,modere
14520,leger
8546,leger
11946,modere
11104,leger
2464,leger
5129,leger
480,leger
11862,leger
19319,leger
17000,leger
729,modere
7852,modere
14999,leger
6855,modere
17805,leger
10486,modere
16372,leger
15396,leger
3316,modere
1269,severe
9023,severe
15836,modere
5563,leger
4175,modere
12043,modere
2345,leger
95,modere
2686,leger
7322,leger
15543,leger
14831,leger
13318,leger
16087,leger
12569,leger
13994,leger
6556,modere
1229,leger
4828,modere
2592,modere
6964,modere
10224,leger
16018,modere
12695,modere
5041,severe
14553,leger
4503,leger
8377,leger
18734,leger
4659,modere
6515,leger
18784,severe
9047,leger
9494,leger
15145,leger
6794,leger
5830,leger
15300,leger
16286,modere
352,leger
19377,modere
463,leger
2351,leger
17136,modere
18535,modere
11951,modere
4483,modere
13189,modere
10968,leger
10395,leger
9861,leger
15114,modere
11508,leger
7818,modere
12830,severe
12284,leger
16845,modere
8469,modere
4521,leger
1470,severe
8795,leger
9741,leger
17585,leger
12111,leger
8721,leger
18443,modere
6352,modere
17666,leger
16941,leger
16069,leger
18512,leger
15175,modere
19321,leger
5598,modere
8642,leger
1052,leger
10648,modere
10146,modere
3106,leger
6689,leger
7087,modere
11744,leger
2612,modere
5182,leger
6958,leger
9799,leger
9377,leger
11357,leger
10057,modere
11580,modere
5541,leger
14561,modere
18894,leger
9840,severe
785,leger
362,modere
6237,leger
14393,leger
17366,modere
4611,leger
13953,modere
2993,leger
732,severe
621,leger
638,modere
14343,modere
15720,leger
2720,modere
13500,severe
17079,leger
2131,leger
11238,modere
1464,leger
481,severe
16939,modere
13228,modere
17604,modere
13542,modere
4366,severe
18666,leger
5330,severe
8002,leger
15788,leger
7628,leger
5538,leger
11211,severe
6248,modere
17283,leger
5079,leger
9846,severe
17892,modere
12083,leger
8598,modere
15796,severe
9421,severe
11009,severe
10532,modere
6535,modere
6835,modere
8636,modere
1416,leger
12132,leger
13480,leger
9050,leger
9727,modere
9645,leger
5300,leger
1710,severe
15107,severe
12621,leger
8575,leger
11148,modere
9340,leger
18328,leger
4388,modere
13855,modere
14757,leger
12845,leger
5428,leger
4792,modere
18051,modere
7758,modere
2048,modere
16415,modere
6896,severe
5509,leger
18088,leger
3780,leger
14979,modere
18167,modere
7769,modere
5443,leger
6843,leger
5619,severe
6262,modere
17006,leger
5801,modere
14750,leger
5266,leger
409,modere
9905,leger
2584,leger
4301,modere
17472,leger
1688,modere
16227,modere
598,modere
15967,leger
884,leger
7360,modere
9197,leger
1450,leger
14736,leger
17319,severe
16006,modere
16774,modere
15142,leger
13125,modere
1916,leger
15496,modere
10382,modere
15756,leger
16177,leger
18703,leger
8741,modere
3924,severe
8854,leger
4884,leger
11359,leger
7314,modere
10257,severe
14289,modere
12966,modere
15120,modere
10524,modere
13135,leger
11384,modere
4126,modere
7318,leger
6116,modere
7103,leger
14773,modere
10431,leger
16753,leger
796,modere
21,modere
9534,modere
10806,leger
7122,severe
12971,leger
1207,modere
14179,modere
10265,severe
7838,modere
228,leger
15814,modere
16916,leger
2058,modere
12116,leger
4581,leger
5505,leger
2367,leger
10751,leger
810,leger
12276,leger
2752,leger
16576,leger
18933,modere
19221,modere
9710,modere
13814,severe
10460,leger
1972,modere
3914,leger
16702,modere
8421,modere
1842,leger
2234,modere
15539,leger
17397,modere
6633,leger
16023,modere
8203,leger
2540,leger
2812,modere
1802,leger
8885,modere
4329,modere
7503,leger
7872,leger
18155,leger
17964,modere
10338,modere
6615,modere
14943,leger
2291,leger
1064,severe
6779,leger
10321,modere
7525,leger
6483,leger
7999,leger
8005,leger
19059,severe
5313,modere
10724,modere
3566,leger
2030,leger
10237,modere
10245,leger
19111,leger
3921,modere
8262,leger
12314,severe
12857,leger
9206,leger
14518,leger
8882,leger
16826,modere
3586,leger
1157,modere
17552,modere
2440,leger
4148,leger
16216,modere
8886,leger
875,leger
1263,leger
10379,leger
14122,modere
9734,leger
7560,modere
2901,leger
5038,leger
10938,modere
12065,modere
9174,leger
660,modere
14677,leger
10973,leger
15292,modere
13520,leger
2526,modere
13886,modere
18374,severe
6498,leger
16896,leger
8282,modere
4261,modere
5378,modere
9882,leger
3155,leger
9778,modere
5557,leger
15341,modere
6318,leger
19163,severe
4842,modere
2937,leger
8321,leger
15992,leger
2155,severe
15196,modere
10209,leger
16005,leger
17937,leger
6555,modere
19039,leger
89,leger
2644,leger
12873,modere
14873,modere
15568,modere
4177,leger
2833,leger
6645,modere
4759,leger
10179,leger
16379,leger
12969,modere
5552,modere
8994,leger
16605,modere
2357,modere
14263,modere
3538,leger
6786,modere
17276,modere
17817,modere
10988,leger
99,leger
12152,leger
4156,modere
13170,modere
14683,modere
5399,modere
16572,leger
5085,modere
4188,severe
11733,modere
8111,modere
5662,leger
6953,modere
18872,leger
5426,leger
3978,modere
17512,leger
4880,leger
8975,leger
15815,modere
15425,leger
13225,leger
6067,severe
4035,modere
6414,modere
15525,leger
5932,leger
18818,leger
842,severe
18628,modere
9487,modere
356,leger
15008,leger
12439,modere
1851,severe
8240,leger
15421,leger
18430,modere
16060,modere
3426,modere
14418,leger
2002,modere
541,leger
5650,modere
5631,modere
2451,severe
13687,modere
15149,leger
13185,leger
15490,modere
5349,leger
3549,leger
16053,leger
4331,modere
7033,modere
12744,leger
8926,modere
10824,modere
8657,leger
9824,modere
5965,leger
12632,leger
16597,leger
3930,modere
5802,leger
14485,leger
1839,leger
17611,leger
18782,modere
11922,leger
15176,modere
15758,leger
1182,leger
16035,leger
8165,modere
1473,leger
10374,leger
17427,modere
7494,leger
9736,modere
8682,modere
1538,modere
9524,modere
15032,leger
11502,modere
7992,modere
7247,leger
10632,leger
11326,leger
5305,leger
16016,leger
17989,leger
854,leger
15156,modere
18156,leger
17908,modere
16270,modere
18343,leger
5390,modere
2249,modere
4418,modere
4735,modere
13353,leger
11334,severe
3399,severe
6135,leger
3199,modere
1850,modere
13081,leger
9371,severe
3661,leger
3090,severe
17917,modere
2956,leger
14039,modere
1079,modere
15417,leger
15117,modere
10391,severe
255,severe
14760,modere
975,modere
10418,modere
15643,leger
15479,modere
16529,modere
12250,leger
10004,modere
18376,leger
3262,modere
6298,modere
4328,severe
18106,leger
15113,leger
2668,leger
17440,leger
2017,modere
9447,leger
15516,leger
18515,modere
13118,leger
3084,modere
1210,leger
15021,leger
8892,leger
15965,leger
14345,modere
16522,leger
15328,modere
3858,leger
15680,leger
14277,modere
12343,severe
13940,leger
12586,leger
10859,leger
159,modere
12879,leger
14036,leger
15681,leger
11691,modere
9416,leger
6253,leger
12579,leger
19074,leger
11928,leger
2205,leger
12772,modere
5062,modere
9361,leger
5097,severe
10595,leger
16760,modere
10759,severe
3432,leger
12392,modere
16215,modere
2512,leger
7502,leger
6791,modere
7574,modere
14987,leger
2414,leger
4910,modere
2980,leger
11523,leger
256,severe
13100,severe
5545,modere
5395,leger
1104,leger
1494,leger
4897,leger
18160,modere
8959,modere
6419,leger
254,modere
7539,leger
6379,severe
15656,modere
9075,leger
2422,leger
18296,leger
16697,modere
4181,modere
2966,leger
14625,modere
7068,leger
12546,modere
3063,severe
8654,leger
14373,leger
19188,leger
3406,modere
14046,leger
9579,modere
9055,leger
3997,modere
3299,modere
16406,leger
7962,modere
17752,leger
5655,modere
13548,leger
15685,modere
4202,severe
16526,modere
3548,leger
5895,modere
8829,modere
13410,leger
4846,modere
11464,leger
15315,modere
11890,leger
10879,modere
16445,modere
14606,leger
2688,leger
1192,modere
9962,leger
5779,leger
13731,leger
4270,modere
13965,leger
13678,severe
9128,leger
12097,modere
9003,severe
9289,modere
19332,modere
579,leger
2423,leger
10851,leger
2466,modere
16323,modere
397,leger
18673,modere
13365,severe
3909,modere
4168,modere
9615,leger
8580,modere
1165,modere
7625,leger
17718,leger
11320,modere
4088,leger
19317,modere
5124,severe
17648,leger
4652,modere
6974,modere
12610,leger
15183,leger
17173,leger
3127,leger
18838,leger
1882,modere
17227,leger
16004,modere
991,modere
5493,modere
1266,modere
2052,modere
6343,modere
10242,modere
16197,leger
6504,modere
8758,leger
5881,leger
217,modere
15840,leger
1953,modere
2583,modere
5846,modere
973,modere
5833,modere
8048,leger
4446,modere
9142,leger
7670,modere
13978,modere
17363,leger
1691,modere
3743,modere
3963,severe
20,modere
18695,leger
12905,modere
12607,leger
14181,modere
8991,severe
9673,leger
19415,modere
7092,modere
18555,leger
9431,leger
15849,modere
13776,leger
9489,leger
13858,leger
11391,severe
5996,leger
15271,leger
11332,leger
6589,modere
16477,leger
11433,modere
2488,leger
7116,modere
10390,leger
14574,leger
10818,modere
1125,leger
30,modere
2942,modere
65,modere
10326,leger
6879,modere
8096,modere
3841,severe
4558,modere
4603,leger
9374,leger
13433,modere
3495,leger
7561,leger
2619,severe
9517,modere
3875,modere
11261,severe
2813,modere
7708,leger
16110,modere
14564,leger
10640,leger
17686,modere
2289,leger
15811,modere
18064,modere
11026,leger
3965,modere
3188,modere
16612,leger
13206,leger
6559,leger
16402,modere
9483,leger
3004,leger
9207,leger
13047,leger
16748,leger
16179,modere
6278,modere
4733,leger
7914,modere
7906,leger
10428,modere
2899,leger
14294,modere
18024,leger
1633,severe
18821,modere
7571,leger
5807,modere
18852,leger
3280,modere
6013,leger
3708,modere
5465,leger
18796,modere
13458,modere
3285,severe
8306,leger
11756,leger
6517,leger
10575,modere
14580,modere
10444,leger
17210,modere
15551,modere
8195,modere
13861,leger
15961,severe
8809,modere
1603,leger
301,modere
6344,modere
5519,modere
16516,severe
7866,leger
14504,leger
10036,leger
15877,leger
16725,severe
3967,leger
15634,leger
13563,leger
12851,severe
17212,leger
6551,leger
6873,modere
7549,leger
1483,severe
18181,severe
7991,modere
11573,leger
18030,modere
11295,leger
10185,modere
10285,leger
1998,modere
10717,severe
15833,severe
803,leger
2318,modere
13438,severe
13798,leger
8212,modere
18312,modere
14264,leger
18089,leger
19257,modere
3876,leger
7486,leger
7391,leger
17218,leger
10558,modere
13448,leger
584,leger
6279,modere
15329,leger
12460,leger
2913,modere
1999,modere
9724,modere
16036,modere
9537,modere
14915,modere
10020,modere
2123,severe
9045,leger
10553,leger
17710,modere
15633,leger
4018,modere
15924,modere
5220,modere
14049,severe
2001,modere
11537,leger
15557,modere
3863,modere
17616,modere
18833,leger
16542,leger
15037,severe
8895,leger
15393,leger
